timestamp,bp_bid,bp_ask,lt_bid,lt_ask,long_spread,short_spread
2025-12-03 00:46:58.362,90662.2,90662.3,90668.2,90671.0,6.0,-8.7
2025-12-03 00:46:58.938,90670.3,90670.4,90674.3,90674.4,4.0,-4.0
2025-12-03 00:46:59.499,90670.3,90670.4,90679.9,90682.7,9.6,-12.3
2025-12-03 00:47:00.122,90684.3,90684.4,90679.3,90679.4,-5.0,5.0
2025-12-03 00:47:00.704,90685.2,90685.3,90686.6,90686.7,1.4,-1.4
2025-12-03 00:47:01.312,90685.2,90685.3,90684.1,90686.6,-1.1,-1.3
2025-12-03 00:47:01.843,90685.2,90685.3,90687.1,90687.2,1.9,-1.9
2025-12-03 00:47:02.484,90685.2,90685.3,90683.7,90687.1,-1.5,-1.8
2025-12-03 00:47:03.073,90685.2,90685.3,90680.3,90682.5,-4.9,2.8
2025-12-03 00:47:03.650,90673.5,90673.6,90679.3,90680.4,5.8,-6.8
2025-12-03 00:47:04.233,90680.6,90680.7,90670.0,90673.6,-10.6,7.1
2025-12-03 00:47:04.784,90681.9,90682,90679.6,90683.5,-2.3,-1.5
2025-12-03 00:47:05.377,90681.9,90682,90684.1,90684.2,2.2,-2.2
2025-12-03 00:47:05.936,90681.9,90682,90679.5,90679.6,-2.4,2.4
2025-12-03 00:47:06.540,90681.9,90682,90680.3,90680.4,-1.6,1.6
2025-12-03 00:47:07.122,90681.9,90682,90680.5,90680.6,-1.4,1.4
2025-12-03 00:47:07.687,90662.2,90662.3,90676.6,90680.2,14.4,-17.9
2025-12-03 00:47:08.253,90644.1,90644.2,90652.0,90676.7,7.9,-32.5
2025-12-03 00:47:08.882,90631.7,90631.8,90633.3,90634.3,1.6,-2.5
2025-12-03 00:47:09.533,90629.4,90629.5,90624.3,90625.9,-5.1,3.6
2025-12-03 00:47:10.139,90629.4,90629.5,90624.5,90626.4,-4.9,3.1
2025-12-03 00:47:10.745,90629.4,90629.5,90625.1,90626.5,-4.3,3.0
2025-12-03 00:47:11.303,90629.4,90629.5,90626.5,90626.6,-2.9,2.9
2025-12-03 00:47:11.868,90629.4,90629.5,90626.5,90626.6,-2.9,2.9
2025-12-03 00:47:12.514,90621.3,90621.4,90617.7,90623.4,-3.6,-2.0
2025-12-03 00:47:13.123,90620.3,90620.4,90611.3,90618.0,-9.0,2.4
2025-12-03 00:47:13.697,90620.3,90620.4,90617.8,90617.9,-2.5,2.5
2025-12-03 00:47:14.298,90618.2,90618.3,90617.2,90617.9,-1.0,0.4
2025-12-03 00:47:14.941,90609.5,90609.6,90612.8,90612.9,3.3,-3.3
2025-12-03 00:47:15.503,90605.2,90605.3,90601.9,90604.7,-3.3,0.6
2025-12-03 00:47:16.117,90607,90607.1,90604.6,90604.7,-2.4,2.4
2025-12-03 00:47:16.680,90607,90607.1,90608.8,90611.9,1.8,-4.8
2025-12-03 00:47:17.334,90620.2,90620.3,90608.8,90611.6,-11.4,8.7
2025-12-03 00:47:17.909,90628.4,90628.5,90603.6,90603.7,-24.8,24.8
2025-12-03 00:47:18.492,90641.3,90641.4,90625.2,90625.3,-16.1,16.1
2025-12-03 00:47:19.097,90644,90644.1,90625.2,90625.3,-18.8,18.8
2025-12-03 00:47:19.687,90652.3,90652.4,90645.3,90645.4,-7.0,7.0
2025-12-03 00:47:20.243,90651.8,90651.9,90652.5,90652.6,0.7,-0.7
2025-12-03 00:47:20.828,90651.8,90651.9,90650.0,90650.1,-1.8,1.8
2025-12-03 00:47:21.396,90651.8,90651.9,90649.3,90650.1,-2.5,1.8
2025-12-03 00:47:21.951,90651.8,90651.9,90648.0,90648.3,-3.8,3.6
2025-12-03 00:47:22.532,90651.8,90651.9,90646.6,90647.6,-5.2,4.3
2025-12-03 00:47:23.141,90645.8,90645.9,90650.0,90650.1,4.2,-4.2
2025-12-03 00:47:23.740,90644.1,90644.2,90644.1,90645.6,0.0,-1.4
2025-12-03 00:47:24.306,90644.1,90644.2,90637.4,90637.5,-6.7,6.7
2025-12-03 00:47:24.862,90642.1,90642.2,90631.0,90631.1,-11.1,11.1
2025-12-03 00:47:25.486,90638.2,90639.2,90631.0,90631.1,-7.2,8.1
2025-12-03 00:47:26.080,90638.2,90638.3,90631.9,90634.5,-6.3,3.8
2025-12-03 00:47:26.627,90638.2,90638.3,90634.4,90636.4,-3.8,1.9
2025-12-03 00:47:27.248,90639,90639.1,90634.8,90635.4,-4.2,3.7
2025-12-03 00:47:27.868,90639,90639.1,90643.0,90643.1,4.0,-4.0
2025-12-03 00:47:28.419,90639,90639.1,90638.2,90642.0,-0.8,-2.9
2025-12-03 00:47:28.955,90639,90639.1,90639.2,90642.6,0.2,-3.5
2025-12-03 00:47:29.505,90639,90639.1,90639.3,90642.5,0.3,-3.4
2025-12-03 00:47:30.085,90639,90639.1,90639.4,90642.6,0.4,-3.5
2025-12-03 00:47:30.629,90639.9,90640,90639.4,90639.5,-0.5,0.5
2025-12-03 00:47:31.236,90641.5,90641.6,90639.4,90639.5,-2.1,2.1
2025-12-03 00:47:31.827,90641.5,90641.6,90640.9,90641.0,-0.6,0.6
2025-12-03 00:47:32.460,90645.1,90645.2,90641.1,90645.4,-4.0,-0.2
2025-12-03 00:47:33.056,90645.1,90645.2,90647.0,90647.1,1.9,-1.9
2025-12-03 00:47:33.647,90645.1,90645.2,90644.0,90644.1,-1.1,1.1
2025-12-03 00:47:34.208,90645.1,90645.2,90644.0,90644.1,-1.1,1.1
2025-12-03 00:47:34.788,90645.3,90645.4,90645.4,90650.5,0.1,-5.1
2025-12-03 00:47:35.334,90645.3,90645.4,90649.4,90650.5,4.1,-5.1
2025-12-03 00:47:35.954,90645.3,90645.4,90650.4,90650.5,5.1,-5.1
2025-12-03 00:47:36.536,90645.3,90645.4,90650.4,90650.5,5.1,-5.1
2025-12-03 00:47:37.160,90645.3,90645.4,90650.2,90650.3,4.9,-4.9
2025-12-03 00:47:37.713,90645.3,90645.4,90650.2,90650.3,4.9,-4.9
2025-12-03 00:47:38.311,90645.3,90645.4,90650.2,90650.3,4.9,-4.9
2025-12-03 00:47:38.895,90645.3,90645.4,90650.2,90650.3,4.9,-4.9
2025-12-03 00:47:39.447,90645.3,90645.4,90650.2,90650.3,4.9,-4.9
2025-12-03 00:47:39.998,90645.3,90645.4,90650.2,90650.3,4.9,-4.9
2025-12-03 00:47:40.544,90645.3,90645.4,90650.2,90650.3,4.9,-4.9
2025-12-03 00:47:41.089,90645.6,90645.7,90650.2,90650.3,4.6,-4.6
2025-12-03 00:47:41.653,90645.6,90645.7,90650.2,90650.3,4.6,-4.6
2025-12-03 00:47:42.230,90645.6,90645.7,90650.2,90650.3,4.6,-4.6
2025-12-03 00:47:42.785,90659,90659.1,90653.8,90653.9,-5.2,5.2
2025-12-03 00:47:43.333,90655.2,90655.3,90653.8,90653.9,-1.4,1.4
2025-12-03 00:47:43.917,90655.2,90655.3,90655.7,90657.9,0.5,-2.6
2025-12-03 00:47:44.531,90655.2,90655.3,90658.5,90658.6,3.3,-3.3
2025-12-03 00:47:45.112,90655.6,90655.7,90656.2,90656.6,0.6,-0.9
2025-12-03 00:47:45.662,90655.6,90655.7,90659.4,90659.7,3.8,-4.0
2025-12-03 00:47:46.245,90655.6,90655.7,90654.4,90658.9,-1.2,-3.2
2025-12-03 00:47:46.805,90655.6,90655.7,90657.6,90659.8,2.0,-4.1
2025-12-03 00:47:47.354,90655.6,90655.7,90654.3,90658.3,-1.3,-2.6
2025-12-03 00:47:47.944,90659,90659.1,90658.8,90659.3,-0.2,-0.2
2025-12-03 00:47:48.492,90664.2,90664.3,90666.6,90670.2,2.4,-5.9
2025-12-03 00:47:49.099,90666.1,90666.2,90668.5,90673.8,2.4,-7.6
2025-12-03 00:47:49.645,90666.1,90666.2,90670.8,90671.7,4.7,-5.5
2025-12-03 00:47:50.229,90666.1,90666.2,90669.5,90672.5,3.4,-6.3
2025-12-03 00:47:50.826,90666.1,90666.2,90669.6,90672.2,3.5,-6.0
2025-12-03 00:47:51.473,90666.1,90666.2,90670.6,90672.6,4.5,-6.4
2025-12-03 00:47:52.032,90666.3,90666.4,90671.4,90672.5,5.1,-6.1
2025-12-03 00:47:52.567,90666.3,90666.4,90671.5,90673.8,5.2,-7.4
2025-12-03 00:47:53.150,90666.3,90666.4,90662.3,90671.6,-4.0,-5.2
2025-12-03 00:47:53.718,90666.3,90666.4,90666.7,90668.6,0.4,-2.2
2025-12-03 00:47:54.306,90666.2,90666.3,90664.6,90665.4,-1.6,0.9
2025-12-03 00:47:55.925,90666.2,90666.3,90662.2,90662.3,-4.0,4.0
2025-12-03 00:47:56.518,90666.2,90666.3,90669.7,90672.1,3.5,-5.8
2025-12-03 00:47:57.162,90666.2,90666.3,90665.2,90668.8,-1.0,-2.5
2025-12-03 00:47:57.741,90666.2,90666.3,90667.8,90667.9,1.6,-1.6
2025-12-03 00:47:58.297,90666.2,90666.3,90667.9,90668.0,1.7,-1.7
2025-12-03 00:47:58.856,90666.2,90666.3,90667.3,90667.4,1.1,-1.1
2025-12-03 00:47:59.426,90666.2,90666.3,90665.7,90666.1,-0.5,0.2
2025-12-03 00:47:59.982,90666.2,90666.3,90666.0,90667.4,-0.2,-1.1
2025-12-03 00:48:00.582,90666.2,90666.3,90663.4,90663.5,-2.8,2.8
2025-12-03 00:48:01.112,90666.2,90666.3,90660.6,90663.5,-5.6,2.8
2025-12-03 00:48:01.685,90666.2,90666.3,90658.6,90662.2,-7.6,4.1
2025-12-03 00:48:02.275,90666.2,90666.3,90650.2,90658.7,-16.0,7.6
2025-12-03 00:48:02.983,90645.1,90645.2,90647.7,90647.8,2.6,-2.6
2025-12-03 00:48:03.570,90645.1,90645.2,90638.1,90638.2,-7.0,7.0
2025-12-03 00:48:04.130,90645.1,90645.2,90634.6,90634.7,-10.5,10.5
2025-12-03 00:48:04.723,90645.1,90645.2,90634.6,90634.7,-10.5,10.5
2025-12-03 00:48:05.349,90629.9,90630,90634.6,90634.7,4.7,-4.7
2025-12-03 00:48:05.876,90628.8,90628.9,90620.6,90625.7,-8.2,3.2
2025-12-03 00:48:06.457,90599.8,90602.1,90620.1,90624.9,20.3,-22.8
2025-12-03 00:48:07.016,90589.4,90589.5,90600.0,90604.7,10.6,-15.2
2025-12-03 00:48:07.689,90579.5,90579.6,90584.9,90591.9,5.4,-12.3
2025-12-03 00:48:08.272,90568.2,90568.3,90560.7,90572.9,-7.5,-4.6
2025-12-03 00:48:08.887,90565.7,90565.8,90567.8,90568.7,2.1,-2.9
2025-12-03 00:48:09.522,90549.4,90549.5,90549.6,90567.8,0.2,-18.3
2025-12-03 00:48:10.110,90549.4,90549.5,90548.0,90551.8,-1.4,-2.3
2025-12-03 00:48:10.650,90550.2,90550.3,90550.2,90551.8,0.0,-1.5
2025-12-03 00:48:11.292,90559.9,90560,90552.4,90552.5,-7.5,7.5
2025-12-03 00:48:11.821,90560.1,90561.2,90559.6,90559.8,-0.5,1.4
2025-12-03 00:48:12.398,90563.3,90563.4,90559.7,90559.8,-3.6,3.6
2025-12-03 00:48:12.967,90568.8,90568.9,90564.8,90566.3,-4.0,2.6
2025-12-03 00:48:13.554,90576.8,90576.9,90571.9,90572.5,-4.9,4.4
2025-12-03 00:48:14.122,90576.8,90576.9,90577.1,90580.0,0.3,-3.1
2025-12-03 00:48:14.692,90577,90577.1,90579.3,90580.1,2.3,-3.0
2025-12-03 00:48:15.265,90577,90577.1,90577.6,90582.2,0.6,-5.1
2025-12-03 00:48:15.844,90591,90591.5,90582.4,90582.5,-8.6,9.0
2025-12-03 00:48:16.386,90583.5,90583.6,90587.2,90587.9,3.7,-4.3
2025-12-03 00:48:16.980,90583.5,90583.6,90580.7,90582.0,-2.8,1.6
2025-12-03 00:48:18.570,90588.9,90589,90582.2,90585.1,-6.7,3.9
2025-12-03 00:48:19.169,90596.1,90596.4,90592.8,90593.4,-3.3,3.0
2025-12-03 00:48:19.731,90597.3,90597.4,90602.6,90602.7,5.3,-5.3
2025-12-03 00:48:20.347,90597.3,90597.4,90601.8,90601.9,4.5,-4.5
2025-12-03 00:48:21.046,90598.6,90598.7,90602.6,90602.7,4.0,-4.0
2025-12-03 00:48:21.666,90599.7,90599.8,90604.6,90604.7,4.9,-4.9
2025-12-03 00:48:23.247,90612.3,90612.4,90606.9,90607.9,-5.4,4.5
2025-12-03 00:48:23.840,90612.3,90612.4,90612.2,90612.3,-0.1,0.1
2025-12-03 00:48:24.427,90603.3,90603.4,90606.8,90606.9,3.5,-3.5
2025-12-03 00:48:25.009,90601.6,90601.7,90595.0,90597.3,-6.6,4.4
2025-12-03 00:48:25.587,90609.7,90609.8,90597.3,90597.4,-12.4,12.4
2025-12-03 00:48:26.136,90609.7,90609.8,90607.7,90609.1,-2.0,0.7
2025-12-03 00:48:26.680,90609.7,90609.8,90609.0,90609.1,-0.7,0.7
2025-12-03 00:48:27.291,90609.9,90610,90609.0,90609.1,-0.9,0.9
2025-12-03 00:48:27.860,90609.9,90610,90600.6,90604.6,-9.3,5.4
2025-12-03 00:48:28.448,90609.9,90610,90604.0,90604.6,-5.9,5.4
2025-12-03 00:48:29.059,90609.9,90610,90602.5,90602.6,-7.4,7.4
2025-12-03 00:48:29.596,90597.4,90597.5,90602.5,90602.6,5.1,-5.1
2025-12-03 00:48:30.172,90583.4,90583.5,90585.7,90592.4,2.3,-8.9
2025-12-03 00:48:30.799,90579.4,90579.5,90578.5,90578.6,-0.9,0.9
2025-12-03 00:48:31.406,90578.8,90578.9,90571.3,90573.8,-7.5,5.1
2025-12-03 00:48:32.025,90578.8,90578.9,90574.1,90577.4,-4.7,1.5
2025-12-03 00:48:33.602,90571.1,90571.2,90572.8,90576.3,1.7,-5.1
2025-12-03 00:48:34.213,90575.3,90575.4,90565.8,90566.0,-9.5,9.4
2025-12-03 00:48:34.804,90573.2,90573.3,90569.1,90572.3,-4.1,1.0
2025-12-03 00:48:35.467,90554.5,90554.6,90564.7,90568.9,10.2,-14.3
2025-12-03 00:48:37.054,90548.9,90549,90558.5,90558.6,9.6,-9.6
2025-12-03 00:48:37.624,90548.9,90549,90540.4,90540.5,-8.5,8.5
2025-12-03 00:48:38.297,90548.9,90549,90540.9,90541.0,-8.0,8.0
2025-12-03 00:48:38.848,90548.9,90549,90547.6,90550.0,-1.3,-1.0
2025-12-03 00:48:39.440,90548.9,90549,90547.5,90550.1,-1.4,-1.1
2025-12-03 00:48:40.021,90551.9,90552,90550.3,90550.4,-1.6,1.6
2025-12-03 00:48:40.614,90556.4,90556.5,90550.3,90550.4,-6.1,6.1
2025-12-03 00:48:41.217,90559.6,90559.7,90560.5,90560.6,0.9,-0.9
2025-12-03 00:48:41.755,90559.6,90559.7,90562.2,90564.1,2.6,-4.4
2025-12-03 00:48:42.321,90559.6,90559.7,90557.7,90557.8,-1.9,1.9
2025-12-03 00:48:42.915,90576,90576.1,90559.7,90563.2,-16.3,12.9
2025-12-03 00:48:43.497,90574.5,90574.6,90574.5,90575.4,0.0,-0.8
2025-12-03 00:48:44.111,90569.5,90569.6,90571.7,90571.8,2.2,-2.2
2025-12-03 00:48:44.669,90563.5,90563.6,90562.9,90566.7,-0.6,-3.1
2025-12-03 00:48:45.217,90563.5,90563.6,90562.3,90562.4,-1.2,1.2
2025-12-03 00:48:45.804,90571.8,90571.9,90562.9,90563.0,-8.9,8.9
2025-12-03 00:48:46.429,90574.4,90574.5,90570.3,90570.4,-4.1,4.1
2025-12-03 00:48:47.002,90574.4,90574.5,90572.8,90574.7,-1.6,-0.2
2025-12-03 00:48:47.604,90562.6,90562.7,90573.9,90574.0,11.3,-11.3
2025-12-03 00:48:48.188,90560.2,90560.3,90553.3,90558.9,-6.9,1.4
2025-12-03 00:48:48.760,90560.2,90560.3,90556.2,90561.2,-4.0,-0.9
2025-12-03 00:48:49.351,90560.2,90560.3,90554.2,90558.7,-6.0,1.6
2025-12-03 00:48:49.843,90559.6,90559.7,90553.4,90556.9,-6.2,2.8
2025-12-03 00:48:50.423,90559.6,90559.7,90553.4,90555.1,-6.2,4.6
2025-12-03 00:48:50.965,90559.6,90559.7,90555.2,90556.5,-4.4,3.2
2025-12-03 00:48:51.480,90559.6,90559.7,90554.7,90556.4,-4.9,3.3
2025-12-03 00:48:52.148,90553.2,90554.2,90552.2,90552.4,-1.0,1.8
2025-12-03 00:48:52.697,90549.9,90550,90546.3,90546.7,-3.6,3.3
2025-12-03 00:48:53.287,90557.9,90558,90549.2,90549.3,-8.7,8.7
2025-12-03 00:48:53.832,90557.9,90558,90553.8,90554.7,-4.1,3.3
2025-12-03 00:48:54.423,90558.9,90559,90552.5,90554.6,-6.4,4.4
2025-12-03 00:48:55.024,90562.6,90562.7,90558.7,90558.8,-3.9,3.9
2025-12-03 00:48:55.564,90563.5,90563.6,90565.2,90565.3,1.7,-1.7
2025-12-03 00:48:56.161,90563.5,90563.6,90565.3,90567.7,1.8,-4.1
2025-12-03 00:48:56.727,90565.6,90565.7,90564.5,90566.7,-1.1,-1.0
2025-12-03 00:48:57.293,90565.6,90565.7,90565.8,90567.8,0.2,-2.1
2025-12-03 00:48:57.832,90566.4,90566.5,90569.7,90569.8,3.3,-3.3
2025-12-03 00:48:58.419,90575.3,90575.4,90569.7,90569.8,-5.6,5.6
2025-12-03 00:48:59.003,90575.3,90575.4,90578.5,90581.2,3.2,-5.8
2025-12-03 00:48:59.563,90576.7,90576.8,90575.0,90577.9,-1.7,-1.1
2025-12-03 00:49:00.149,90576.7,90576.8,90572.0,90575.0,-4.7,1.8
2025-12-03 00:49:00.696,90576.7,90576.8,90573.2,90576.7,-3.5,0.1
2025-12-03 00:49:01.279,90576.7,90576.8,90571.2,90575.1,-5.5,1.7
2025-12-03 00:49:01.835,90576.7,90576.8,90570.7,90576.2,-6.0,0.6
2025-12-03 00:49:02.482,90554.5,90554.6,90570.2,90570.3,15.7,-15.7
2025-12-03 00:49:03.123,90585.9,90586,90553.2,90558.3,-32.7,27.7
2025-12-03 00:49:03.696,90594.1,90594.2,90559.0,90564.8,-35.1,29.4
2025-12-03 00:49:04.288,90594.1,90594.2,90571.0,90592.0,-23.1,2.2
2025-12-03 00:49:04.902,90594.1,90594.2,90599.9,90600.0,5.8,-5.8
2025-12-03 00:49:05.548,90594.1,90594.2,90595.5,90599.5,1.4,-5.3
2025-12-03 00:49:06.118,90594.1,90594.2,90592.7,90596.7,-1.4,-2.5
2025-12-03 00:49:06.703,90606.7,90606.8,90589.6,90592.4,-17.1,14.4
2025-12-03 00:49:07.275,90600.1,90600.2,90601.7,90602.9,1.6,-2.7
2025-12-03 00:49:07.839,90598.8,90598.9,90594.7,90594.8,-4.1,4.1
2025-12-03 00:49:08.421,90592.4,90592.5,90586.2,90586.3,-6.2,6.2
2025-12-03 00:49:09.081,90568.2,90569.3,90584.4,90585.3,16.2,-16.0
2025-12-03 00:49:09.612,90567.6,90567.7,90565.5,90572.1,-2.1,-4.4
2025-12-03 00:49:10.194,90576.7,90576.8,90565.6,90568.0,-11.1,8.8
2025-12-03 00:49:10.787,90582,90582.1,90573.9,90582.7,-8.1,-0.6
2025-12-03 00:49:11.380,90582,90582.1,90580.8,90583.5,-1.2,-1.4
2025-12-03 00:49:11.985,90567.6,90567.7,90577.9,90581.4,10.3,-13.7
2025-12-03 00:49:12.566,90567.6,90567.7,90565.3,90566.6,-2.3,1.1
2025-12-03 00:49:13.162,90556.1,90556.2,90544.9,90549.8,-11.2,6.4
2025-12-03 00:49:13.771,90555.3,90555.4,90545.3,90547.0,-10.0,8.4
2025-12-03 00:49:14.380,90554.6,90554.7,90544.3,90545.1,-10.3,9.6
2025-12-03 00:49:14.958,90554.6,90554.7,90534.6,90539.6,-20.0,15.1
2025-12-03 00:49:15.576,90542.3,90542.4,90533.5,90533.6,-8.8,8.8
2025-12-03 00:49:16.126,90531.8,90531.9,90526.8,90526.9,-5.0,5.0
2025-12-03 00:49:16.692,90531.8,90531.9,90525.1,90525.3,-6.7,6.6
2025-12-03 00:49:17.308,90531.9,90532,90529.0,90529.3,-2.9,2.7
2025-12-03 00:49:17.906,90539.9,90541.6,90527.0,90530.2,-12.9,11.4
2025-12-03 00:49:18.530,90542.6,90542.7,90537.9,90540.1,-4.7,2.6
2025-12-03 00:49:19.117,90541.1,90541.2,90541.3,90541.4,0.2,-0.2
2025-12-03 00:49:19.661,90535.4,90535.5,90530.1,90536.7,-5.3,-1.2
2025-12-03 00:49:20.235,90535.2,90535.3,90530.2,90530.5,-5.0,4.8
2025-12-03 00:49:20.869,90532.4,90532.5,90522.0,90525.0,-10.4,7.5
2025-12-03 00:49:21.507,90531.9,90532,90523.3,90524.8,-8.6,7.2
2025-12-03 00:49:22.158,90531.9,90532,90519.5,90522.5,-12.4,9.5
2025-12-03 00:49:22.758,90522.4,90523.1,90515.1,90515.2,-7.3,7.9
2025-12-03 00:49:23.317,90511.9,90512.3,90511.6,90513.5,-0.3,-1.2
2025-12-03 00:49:23.884,90510.3,90510.4,90502.4,90508.8,-7.9,1.6
2025-12-03 00:49:24.447,90510.3,90510.4,90501.9,90502.0,-8.4,8.4
2025-12-03 00:49:25.062,90510.3,90510.4,90505.5,90506.9,-4.8,3.5
2025-12-03 00:49:25.653,90510.1,90510.2,90501.6,90505.2,-8.5,5.0
2025-12-03 00:49:26.241,90510.1,90510.2,90502.9,90505.1,-7.2,5.1
2025-12-03 00:49:26.869,90510.2,90510.3,90503.3,90503.7,-6.9,6.6
2025-12-03 00:49:27.451,90523.8,90523.9,90517.4,90519.4,-6.4,4.5
2025-12-03 00:49:28.073,90517,90517.1,90515.4,90517.0,-1.6,0.1
2025-12-03 00:49:28.610,90517,90517.1,90509.0,90509.7,-8.0,7.4
2025-12-03 00:49:29.291,90510.1,90510.2,90507.0,90507.1,-3.1,3.1
2025-12-03 00:49:29.906,90510.1,90510.2,90499.5,90500.6,-10.6,9.6
2025-12-03 00:49:30.508,90510.1,90510.2,90499.5,90500.6,-10.6,9.6
2025-12-03 00:49:31.080,90502.8,90502.9,90497.6,90499.7,-5.2,3.2
