exchange,timestamp,side,price,quantity
Backpack,2025-12-02T19:11:29.149264+00:00,buy,92111.5,0.00200
Lighter,2025-12-02T19:11:40.236667+00:00,SHORT,91910.4108,0.00200
Backpack,2025-12-02T19:12:27.472240+00:00,sell,92108.9,0.00200
Lighter,2025-12-02T19:12:38.736900+00:00,LONG,92285.8032,0.00200
Backpack,2025-12-02T19:13:03.963203+00:00,buy,92055.8,0.00200
Lighter,2025-12-02T19:13:15.313505+00:00,SHORT,91908.1154,0.00200
Backpack,2025-12-02T19:14:15.272084+00:00,buy,91967.8,0.00200
Lighter,2025-12-02T19:14:26.432772+00:00,SHORT,91791.9482,0.00200
Backpack,2025-12-02T19:14:37.720775+00:00,sell,91993.3,0.00200
Lighter,2025-12-02T19:14:48.919810+00:00,LONG,92181.8958,0.00200
Backpack,2025-12-02T19:15:18.817952+00:00,sell,92004.8,0.00200
Lighter,2025-12-02T19:15:30.098217+00:00,LONG,92172.8778,0.00200
Backpack,2025-12-02T19:15:45.784326+00:00,buy,91996.0,0.00200
Lighter,2025-12-02T19:15:57.466953+00:00,SHORT,91793.2456,0.00200
Backpack,2025-12-02T19:17:15.494294+00:00,sell,91948.0,0.00200
Lighter,2025-12-02T19:17:26.735987+00:00,LONG,92130.3930,0.00200
Backpack,2025-12-02T19:20:59.628458+00:00,buy,91911.2,0.00200
Lighter,2025-12-02T19:21:10.822320+00:00,SHORT,91776.6788,0.00200
Backpack,2025-12-02T19:21:34.393929+00:00,buy,91887.2,0.00200
Lighter,2025-12-02T19:21:45.663111+00:00,SHORT,91687.6572,0.00200
Backpack,2025-12-02T19:22:56.428759+00:00,sell,91926.0,0.00200
Lighter,2025-12-02T19:23:07.787319+00:00,LONG,92112.7578,0.00200
Backpack,2025-12-02T19:23:32.412994+00:00,buy,91910.2,0.00200
Lighter,2025-12-02T19:23:43.762385+00:00,SHORT,91755.2218,0.00200
Backpack,2025-12-02T19:25:09.913658+00:00,sell,91939.4,0.00200
Lighter,2025-12-02T19:25:21.123496+00:00,LONG,92121.1746,0.00200
Backpack,2025-12-02T19:26:55.804256+00:00,sell,91972.5,0.00200
Lighter,2025-12-02T19:27:07.554250+00:00,LONG,92160.6534,0.00200
Backpack,2025-12-02T19:28:09.384123+00:00,buy,91989.0,0.00200
Lighter,2025-12-02T19:28:20.675014+00:00,SHORT,91792.8464,0.00200
Backpack,2025-12-02T19:28:56.334084+00:00,buy,91980.7,0.00200
Lighter,2025-12-02T19:29:07.708927+00:00,SHORT,91791.6488,0.00200
Backpack,2025-12-02T19:30:36.194975+00:00,sell,91989.0,0.00200
Lighter,2025-12-02T19:30:47.548493+00:00,LONG,92170.2726,0.00200
Backpack,2025-12-02T19:30:58.398704+00:00,sell,92032.4,0.00200
Lighter,2025-12-02T19:31:09.661564+00:00,LONG,92224.6812,0.00200
Backpack,2025-12-02T19:31:40.097422+00:00,buy,92045.7,0.00200
Lighter,2025-12-02T19:31:51.652390+00:00,SHORT,91840.3512,0.00200
Backpack,2025-12-02T19:32:12.553118+00:00,buy,91973.1,0.00200
Lighter,2025-12-02T19:32:23.804628+00:00,SHORT,91812.8064,0.00200
Backpack,2025-12-02T19:32:29.786564+00:00,buy,91965.3,0.00200
Lighter,2025-12-02T19:32:42.944167+00:00,SHORT,91796.9382,0.00200
Backpack,2025-12-02T19:33:04.951833+00:00,sell,92019.8,0.00200
Lighter,2025-12-02T19:33:16.263726+00:00,LONG,92146.3248,0.00200
Backpack,2025-12-02T19:34:42.429957+00:00,sell,92075.5,0.00200
Lighter,2025-12-02T19:34:54.838552+00:00,LONG,92266.7652,0.00200
Backpack,2025-12-02T19:35:22.576446+00:00,buy,92091.6,0.00200
Lighter,2025-12-02T19:35:34.028613+00:00,SHORT,91894.5426,0.00200
Backpack,2025-12-02T19:36:06.271576+00:00,sell,92101.9,0.00200
Lighter,2025-12-02T19:36:17.672040+00:00,LONG,92257.9476,0.00200
Backpack,2025-12-02T19:36:47.999022+00:00,sell,92128.5,0.00200
Lighter,2025-12-02T19:36:59.331697+00:00,LONG,92310.9534,0.00200
Backpack,2025-12-02T19:37:20.561941+00:00,buy,92116.7,0.00200
Lighter,2025-12-02T19:37:31.709234+00:00,SHORT,91941.1492,0.00200
Backpack,2025-12-02T19:39:13.851061+00:00,sell,92171.3,0.00200
Lighter,2025-12-02T19:39:25.085424+00:00,LONG,92320.5726,0.00200
Backpack,2025-12-02T19:43:38.154337+00:00,buy,92160.6,0.00200
Lighter,2025-12-02T19:43:49.373218+00:00,SHORT,91997.5362,0.00200
Backpack,2025-12-02T19:44:12.397406+00:00,sell,92129.0,0.00200
Lighter,2025-12-02T19:44:23.551824+00:00,LONG,92294.0196,0.00200
Backpack,2025-12-02T19:46:58.191817+00:00,buy,92020.9,0.00200
Lighter,2025-12-02T19:47:09.547905+00:00,SHORT,91892.6464,0.00200
Backpack,2025-12-02T19:47:17.397892+00:00,buy,92044.5,0.00200
Lighter,2025-12-02T19:47:28.778638+00:00,SHORT,91848.9340,0.00200
Backpack,2025-12-02T19:48:40.151860+00:00,sell,92047.6,0.00200
Lighter,2025-12-02T19:48:51.535420+00:00,LONG,92244.6210,0.00200
Backpack,2025-12-02T19:49:25.379240+00:00,buy,92031.7,0.00200
Lighter,2025-12-02T19:49:36.705149+00:00,SHORT,91876.3790,0.00200
Backpack,2025-12-02T19:50:26.216854+00:00,sell,92028.0,0.00200
Lighter,2025-12-02T19:50:37.479343+00:00,LONG,92197.0260,0.00200
Backpack,2025-12-02T19:51:21.476882+00:00,buy,91995.4,0.00200
Lighter,2025-12-02T19:51:32.665339+00:00,SHORT,91845.2414,0.00200
Backpack,2025-12-02T19:51:59.848831+00:00,sell,92023.2,0.00200
Lighter,2025-12-02T19:52:11.229376+00:00,LONG,92200.5330,0.00200
Backpack,2025-12-02T19:53:26.949142+00:00,buy,91932.9,0.00200
Lighter,2025-12-02T19:53:38.168801+00:00,SHORT,91764.1040,0.00200
Backpack,2025-12-02T19:54:07.241521+00:00,buy,91888.4,0.00200
Lighter,2025-12-02T19:54:18.571840+00:00,SHORT,91696.7390,0.00200
Backpack,2025-12-02T19:54:54.485897+00:00,sell,91897.7,0.00200
Lighter,2025-12-02T19:55:05.685256+00:00,LONG,92045.5236,0.00200
Backpack,2025-12-02T19:55:31.671042+00:00,sell,91913.6,0.00200
Lighter,2025-12-02T19:55:42.805085+00:00,LONG,92094.3210,0.00200
Backpack,2025-12-02T19:56:51.757348+00:00,buy,91892.9,0.00200
Lighter,2025-12-02T19:57:02.937710+00:00,SHORT,91699.1342,0.00200
Backpack,2025-12-02T19:58:04.324161+00:00,sell,91825.0,0.00200
Lighter,2025-12-02T19:58:15.651506+00:00,LONG,92059.5516,0.00200
Backpack,2025-12-02T19:59:08.983006+00:00,buy,91888.6,0.00200
Lighter,2025-12-02T19:59:20.218433+00:00,SHORT,91732.2678,0.00200
Backpack,2025-12-02T20:00:05.784237+00:00,sell,91880.6,0.00200
Lighter,2025-12-02T20:00:17.021694+00:00,LONG,92056.5456,0.00200
Backpack,2025-12-02T20:00:31.862455+00:00,buy,91828.6,0.00200
Lighter,2025-12-02T20:00:43.040239+00:00,SHORT,91642.5476,0.00200
Backpack,2025-12-02T20:00:50.420297+00:00,sell,91824.7,0.00200
Lighter,2025-12-02T20:01:01.495020+00:00,LONG,92004.1410,0.00200
Backpack,2025-12-02T20:01:21.889608+00:00,sell,91824.5,0.00200
Lighter,2025-12-02T20:01:34.064683+00:00,LONG,91974.7824,0.00200
Backpack,2025-12-02T20:01:40.864255+00:00,buy,91788.8,0.00200
Lighter,2025-12-02T20:01:52.134508+00:00,SHORT,91594.8432,0.00200
Backpack,2025-12-02T20:02:02.674406+00:00,buy,91709.4,0.00200
Lighter,2025-12-02T20:02:13.894816+00:00,SHORT,91550.8314,0.00200
Backpack,2025-12-02T20:02:23.857827+00:00,buy,91602.6,0.00200
Lighter,2025-12-02T20:02:35.179341+00:00,SHORT,91455.7220,0.00200
Backpack,2025-12-02T20:04:14.118403+00:00,buy,91651.7,0.00200
Lighter,2025-12-02T20:04:25.221640+00:00,SHORT,91500.0332,0.00200
Backpack,2025-12-02T20:05:12.656899+00:00,sell,91718.1,0.00200
Lighter,2025-12-02T20:05:23.872063+00:00,LONG,91832.2980,0.00200
Backpack,2025-12-02T20:05:42.122324+00:00,buy,91725.2,0.00200
Lighter,2025-12-02T20:05:53.346184+00:00,SHORT,91545.6418,0.00200
Backpack,2025-12-02T20:06:15.947279+00:00,sell,91716.0,0.00200
Lighter,2025-12-02T20:06:27.080903+00:00,LONG,91911.0552,0.00200
Backpack,2025-12-02T20:06:34.380899+00:00,sell,91792.2,0.00200
Lighter,2025-12-02T20:06:45.722762+00:00,LONG,91934.0010,0.00200
Backpack,2025-12-02T20:08:23.700129+00:00,sell,91781.4,0.00200
Lighter,2025-12-02T20:08:35.117305+00:00,LONG,91968.8706,0.00200
Backpack,2025-12-02T20:09:20.759451+00:00,buy,91774.2,0.00200
Lighter,2025-12-02T20:09:32.115110+00:00,SHORT,91612.5078,0.00200
Backpack,2025-12-02T20:09:46.731405+00:00,sell,91810.5,0.00200
Lighter,2025-12-02T20:09:57.941978+00:00,LONG,91968.1692,0.00200
Backpack,2025-12-02T20:11:09.727742+00:00,buy,91726.1,0.00200
Lighter,2025-12-02T20:11:20.937389+00:00,SHORT,91555.4222,0.00200
Backpack,2025-12-02T20:11:55.294060+00:00,buy,91683.7,0.00200
Lighter,2025-12-02T20:12:06.648127+00:00,SHORT,91550.2326,0.00200
Backpack,2025-12-02T20:12:13.020806+00:00,sell,91640.2,0.00200
Lighter,2025-12-02T20:12:24.353611+00:00,LONG,91828.0896,0.00200
Backpack,2025-12-02T20:14:33.502163+00:00,buy,91512.6,0.00200
Lighter,2025-12-02T20:14:44.765007+00:00,SHORT,91321.7904,0.00200
Backpack,2025-12-02T20:15:23.080200+00:00,buy,91500.0,0.00200
Lighter,2025-12-02T20:15:34.466971+00:00,SHORT,91345.9420,0.00200
Backpack,2025-12-02T20:15:55.860230+00:00,buy,91466.9,0.00200
Lighter,2025-12-02T20:16:07.010412+00:00,SHORT,91299.0360,0.00200
Backpack,2025-12-02T20:16:30.989999+00:00,buy,91457.4,0.00200
Lighter,2025-12-02T20:16:42.252912+00:00,SHORT,91305.0240,0.00200
Backpack,2025-12-02T20:17:06.036603+00:00,buy,91360.3,0.00200
Lighter,2025-12-02T20:17:17.420333+00:00,SHORT,91193.0484,0.00200
Backpack,2025-12-02T20:18:11.659623+00:00,buy,91309.2,0.00107
Lighter,2025-12-02T20:18:22.851912+00:00,SHORT,91123.5876,0.00107
Backpack,2025-12-02T20:18:40.818625+00:00,sell,91301.1,0.00200
Lighter,2025-12-02T20:18:52.420346+00:00,LONG,91491.2172,0.00200
Backpack,2025-12-02T20:19:13.997867+00:00,buy,91204.1,0.00200
Lighter,2025-12-02T20:19:25.220543+00:00,SHORT,91037.3604,0.00200
Backpack,2025-12-02T20:20:11.171461+00:00,sell,91260.8,0.00200
Lighter,2025-12-02T20:20:22.556433+00:00,LONG,91444.1232,0.00200
Backpack,2025-12-02T20:21:12.831394+00:00,sell,91320.9,0.00200
Lighter,2025-12-02T20:21:24.212876+00:00,LONG,91471.7784,0.00200
Backpack,2025-12-02T20:21:35.611194+00:00,sell,91341.3,0.00200
Lighter,2025-12-02T20:21:46.982102+00:00,LONG,91528.7922,0.00200
Backpack,2025-12-02T20:22:08.384646+00:00,buy,91251.2,0.00200
Lighter,2025-12-02T20:22:19.853101+00:00,SHORT,91069.2964,0.00200
Backpack,2025-12-02T20:22:41.868187+00:00,sell,91243.9,0.00200
Lighter,2025-12-02T20:22:53.479823+00:00,LONG,91432.0992,0.00200
Backpack,2025-12-02T20:23:08.710377+00:00,sell,91312.2,0.00200
Lighter,2025-12-02T20:23:19.949014+00:00,LONG,91489.2132,0.00200
Backpack,2025-12-02T20:23:38.908583+00:00,buy,91278.3,0.00200
Lighter,2025-12-02T20:23:50.214332+00:00,SHORT,91080.2744,0.00200
Backpack,2025-12-02T20:24:18.460784+00:00,buy,91210.0,0.00200
Lighter,2025-12-02T20:24:30.667456+00:00,SHORT,91019.3964,0.00200
Backpack,2025-12-02T20:24:47.764148+00:00,sell,91205.9,0.00200
Lighter,2025-12-02T20:24:59.005122+00:00,LONG,91380.5964,0.00200
Backpack,2025-12-02T20:25:21.112887+00:00,sell,91296.2,0.00200
Lighter,2025-12-02T20:25:32.352547+00:00,LONG,91451.6382,0.00200
Backpack,2025-12-02T20:26:06.020765+00:00,sell,91343.1,0.00200
Lighter,2025-12-02T20:26:17.327071+00:00,LONG,91486.3074,0.00200
Backpack,2025-12-02T20:27:37.575502+00:00,sell,91361.7,0.00200
Lighter,2025-12-02T20:27:48.985449+00:00,LONG,91548.9324,0.00200
Backpack,2025-12-02T20:28:17.172003+00:00,buy,91234.7,0.00200
Lighter,2025-12-02T20:28:28.415084+00:00,SHORT,91035.7636,0.00200
Backpack,2025-12-02T20:28:42.303968+00:00,buy,91085.6,0.00200
Lighter,2025-12-02T20:28:53.708074+00:00,SHORT,90886.0636,0.00200
Backpack,2025-12-02T20:29:54.425070+00:00,sell,90945.7,0.00200
Lighter,2025-12-02T20:30:05.717901+00:00,LONG,91128.5934,0.00200
Backpack,2025-12-02T20:30:20.091049+00:00,sell,90978.6,0.00200
Lighter,2025-12-02T20:30:31.462853+00:00,LONG,91160.7576,0.00200
Backpack,2025-12-02T20:30:37.063006+00:00,sell,90991.4,0.00200
Lighter,2025-12-02T20:30:48.353494+00:00,LONG,91181.7996,0.00200
Backpack,2025-12-02T20:31:02.042939+00:00,sell,91020.5,0.00200
Lighter,2025-12-02T20:31:13.464675+00:00,LONG,91185.6072,0.00200
Backpack,2025-12-02T20:31:42.929870+00:00,buy,91059.5,0.00200
Lighter,2025-12-02T20:31:54.392590+00:00,SHORT,90855.2254,0.00200
Backpack,2025-12-02T20:32:11.460528+00:00,sell,91049.5,0.00200
Lighter,2025-12-02T20:32:22.577091+00:00,LONG,91229.0940,0.00200
Backpack,2025-12-02T20:35:32.372213+00:00,buy,90948.6,0.00200
Lighter,2025-12-02T20:35:43.560438+00:00,SHORT,90849.1376,0.00200
Backpack,2025-12-02T20:36:03.482059+00:00,buy,90910.0,0.00200
Lighter,2025-12-02T20:36:14.839206+00:00,SHORT,90713.0104,0.00200
Backpack,2025-12-02T20:36:31.299432+00:00,buy,90782.3,0.00200
Lighter,2025-12-02T20:36:42.513996+00:00,SHORT,90649.7372,0.00200
Backpack,2025-12-02T20:36:48.886994+00:00,buy,90781.2,0.00200
Lighter,2025-12-02T20:37:00.169226+00:00,SHORT,90631.8730,0.00200
Backpack,2025-12-02T20:37:16.037277+00:00,buy,90704.2,0.00200
Lighter,2025-12-02T20:37:27.405650+00:00,SHORT,90540.8554,0.00200
Backpack,2025-12-02T20:37:32.445984+00:00,sell,90791.1,0.00200
Lighter,2025-12-02T20:37:43.640236+00:00,LONG,90962.0610,0.00200
Backpack,2025-12-02T20:38:14.424583+00:00,sell,90873.8,0.00200
Lighter,2025-12-02T20:38:25.788996+00:00,LONG,91002.7422,0.00200
Backpack,2025-12-02T20:38:32.361637+00:00,sell,90877.3,0.00200
Lighter,2025-12-02T20:38:43.782282+00:00,LONG,91042.2210,0.00200
Backpack,2025-12-02T20:38:50.903894+00:00,buy,90832.3,0.00200
Lighter,2025-12-02T20:39:02.313612+00:00,SHORT,90634.8670,0.00200
Backpack,2025-12-02T20:39:19.701182+00:00,sell,90786.5,0.00200
Lighter,2025-12-02T20:39:30.993717+00:00,LONG,90962.9628,0.00200
Backpack,2025-12-02T20:39:35.051006+00:00,sell,90780.6,0.00200
Lighter,2025-12-02T20:39:45.770511+00:00,LONG,90948.6342,0.00200
Backpack,2025-12-02T20:39:59.308372+00:00,buy,90720.8,0.00200
Lighter,2025-12-02T20:40:10.688627+00:00,SHORT,90524.6878,0.00200
Backpack,2025-12-02T20:40:17.806263+00:00,sell,90768.1,0.00200
Lighter,2025-12-02T20:40:28.990770+00:00,LONG,90938.7144,0.00200
Backpack,2025-12-02T20:40:58.393776+00:00,sell,90776.7,0.00200
Lighter,2025-12-02T20:41:09.497948+00:00,LONG,90921.3798,0.00200
Backpack,2025-12-02T20:46:46.241640+00:00,buy,90893.5,0.00200
Lighter,2025-12-02T20:46:57.510591+00:00,SHORT,90691.1542,0.00200
Backpack,2025-12-02T20:47:04.783989+00:00,sell,90951.7,0.00200
Lighter,2025-12-02T20:47:15.973026+00:00,LONG,91127.3910,0.00200
Backpack,2025-12-02T20:49:19.237504+00:00,buy,90858.7,0.00200
Lighter,2025-12-02T20:49:30.580533+00:00,SHORT,90736.2638,0.00200
Backpack,2025-12-02T20:49:43.096807+00:00,sell,90868.7,0.00200
Lighter,2025-12-02T20:49:54.199524+00:00,LONG,91040.5176,0.00200
Backpack,2025-12-02T20:52:59.308859+00:00,buy,90962.3,0.00200
Lighter,2025-12-02T20:53:10.735552+00:00,SHORT,90757.4214,0.00200
Backpack,2025-12-02T20:53:31.817331+00:00,sell,91028.7,0.00200
Lighter,2025-12-02T20:53:44.115107+00:00,LONG,91216.1682,0.00200
Backpack,2025-12-02T20:54:20.647682+00:00,buy,90982.8,0.00200
Lighter,2025-12-02T20:54:31.895353+00:00,SHORT,90821.7924,0.00200
Backpack,2025-12-02T20:54:48.193194+00:00,buy,90962.9,0.00200
Lighter,2025-12-02T20:54:59.504572+00:00,SHORT,90797.1418,0.00200
Backpack,2025-12-02T20:55:08.390452+00:00,sell,90912.4,0.00200
Lighter,2025-12-02T20:55:19.681741+00:00,LONG,91094.2248,0.00200
Backpack,2025-12-02T20:55:54.407642+00:00,sell,90945.2,0.00200
Lighter,2025-12-02T20:56:06.645482+00:00,LONG,91122.6816,0.00200
Backpack,2025-12-02T20:57:07.732669+00:00,buy,90983.0,0.00200
Lighter,2025-12-02T20:57:18.974392+00:00,SHORT,90795.8444,0.00200
Backpack,2025-12-02T20:58:07.579616+00:00,sell,91016.5,0.00200
Lighter,2025-12-02T20:58:19.050402+00:00,LONG,91196.7294,0.00200
Backpack,2025-12-02T20:59:08.363897+00:00,buy,91027.5,0.00200
Lighter,2025-12-02T20:59:19.723443+00:00,SHORT,90908.8180,0.00200
Backpack,2025-12-02T20:59:28.103320+00:00,sell,91039.5,0.00200
Lighter,2025-12-02T20:59:39.404937+00:00,LONG,91204.1442,0.00200
Backpack,2025-12-02T21:00:03.629710+00:00,buy,91000.0,0.00200
Lighter,2025-12-02T21:00:14.974477+00:00,SHORT,90862.9100,0.00200
Backpack,2025-12-02T21:01:03.314986+00:00,buy,90987.8,0.00200
Lighter,2025-12-02T21:01:14.971972+00:00,SHORT,90791.0540,0.00200
Backpack,2025-12-02T21:01:40.099247+00:00,sell,91042.8,0.00200
Lighter,2025-12-02T21:01:51.295924+00:00,LONG,91223.9838,0.00200
Backpack,2025-12-02T21:02:11.758530+00:00,buy,90979.2,0.00200
Lighter,2025-12-02T21:02:22.920211+00:00,SHORT,90858.6186,0.00200
Backpack,2025-12-02T21:03:10.789344+00:00,sell,91024.8,0.00200
Lighter,2025-12-02T21:03:22.167459+00:00,LONG,91200.4368,0.00200
Backpack,2025-12-02T21:03:31.300006+00:00,buy,91050.5,0.00200
Lighter,2025-12-02T21:03:42.563267+00:00,SHORT,90888.2592,0.00200
Backpack,2025-12-02T21:04:03.472638+00:00,sell,91111.1,0.00200
Lighter,2025-12-02T21:04:14.784059+00:00,LONG,91276.3884,0.00200
Backpack,2025-12-02T21:05:01.327700+00:00,sell,91092.2,0.00200
Lighter,2025-12-02T21:05:12.474917+00:00,LONG,91267.9716,0.00200
Backpack,2025-12-02T21:06:18.956356+00:00,buy,91182.3,0.00200
Lighter,2025-12-02T21:06:30.061312+00:00,SHORT,91030.8734,0.00200
Backpack,2025-12-02T21:07:03.180733+00:00,sell,91165.3,0.00200
Lighter,2025-12-02T21:07:14.338275+00:00,LONG,91353.0414,0.00200
Backpack,2025-12-02T21:10:42.222513+00:00,buy,91180.1,0.00200
Lighter,2025-12-02T21:10:53.594246+00:00,SHORT,91012.6100,0.00200
Backpack,2025-12-02T21:12:00.042049+00:00,buy,91143.8,0.00200
Lighter,2025-12-02T21:12:11.451536+00:00,SHORT,90949.6362,0.00200
Backpack,2025-12-02T21:13:46.472118+00:00,buy,91163.7,0.00200
Lighter,2025-12-02T21:13:57.621471+00:00,SHORT,90968.5982,0.00200
Backpack,2025-12-02T21:14:57.538222+00:00,sell,91195.8,0.00200
Lighter,2025-12-02T21:15:08.958122+00:00,LONG,91357.2498,0.00200
Backpack,2025-12-02T21:16:31.793425+00:00,sell,91184.2,0.00200
Lighter,2025-12-02T21:16:42.929983+00:00,LONG,91369.1736,0.00200
Backpack,2025-12-02T21:17:06.925100+00:00,buy,91156.4,0.00200
Lighter,2025-12-02T21:17:18.263123+00:00,SHORT,90989.0572,0.00200
Backpack,2025-12-02T21:17:34.642421+00:00,sell,91195.7,0.00200
Lighter,2025-12-02T21:17:45.803262+00:00,LONG,91382.1996,0.00200
Backpack,2025-12-02T21:21:05.336769+00:00,sell,91238.1,0.00200
Lighter,2025-12-02T21:21:16.463066+00:00,LONG,91390.8168,0.00200
Backpack,2025-12-02T21:25:08.864610+00:00,buy,91204.8,0.00200
Lighter,2025-12-02T21:25:20.096424+00:00,SHORT,91048.2386,0.00200
Backpack,2025-12-02T21:26:02.132579+00:00,sell,91248.7,0.00200
Lighter,2025-12-02T21:26:13.491584+00:00,LONG,91407.8508,0.00200
Backpack,2025-12-02T21:27:39.985773+00:00,buy,91371.2,0.00200
Lighter,2025-12-02T21:27:51.227324+00:00,SHORT,91206.9206,0.00200
Backpack,2025-12-02T21:28:36.742971+00:00,sell,91419.7,0.00200
Lighter,2025-12-02T21:28:48.027940+00:00,LONG,91570.4754,0.00200
Backpack,2025-12-02T21:29:28.194402+00:00,buy,91411.1,0.00200
Lighter,2025-12-02T21:29:39.675573+00:00,SHORT,91251.9304,0.00200
Backpack,2025-12-02T21:30:37.408113+00:00,sell,91401.6,0.00200
Lighter,2025-12-02T21:30:48.696008+00:00,LONG,91566.5676,0.00200
Backpack,2025-12-02T21:33:23.621678+00:00,buy,91375.2,0.00200
Lighter,2025-12-02T21:33:34.856554+00:00,SHORT,91244.1460,0.00200
Backpack,2025-12-02T21:34:05.788417+00:00,sell,91353.8,0.00200
Lighter,2025-12-02T21:34:16.896666+00:00,LONG,91503.8424,0.00200
Backpack,2025-12-02T21:34:41.067576+00:00,buy,91300.0,0.00200
Lighter,2025-12-02T21:34:52.488133+00:00,SHORT,91143.4478,0.00200
Backpack,2025-12-02T21:35:06.699228+00:00,sell,91290.0,0.00200
Lighter,2025-12-02T21:35:18.134155+00:00,LONG,91480.2954,0.00200
Backpack,2025-12-02T21:40:06.753795+00:00,buy,91363.3,0.00101
Lighter,2025-12-02T21:40:17.836264+00:00,SHORT,91171.0924,0.00101
Backpack,2025-12-02T21:42:56.672650+00:00,buy,91369.0,0.00200
Lighter,2025-12-02T21:43:08.098127+00:00,SHORT,91240.8526,0.00200
Backpack,2025-12-02T21:46:55.342738+00:00,buy,91400.9,0.00200
Lighter,2025-12-02T21:47:07.624045+00:00,SHORT,91260.2138,0.00200
Backpack,2025-12-02T21:47:49.591501+00:00,sell,91460.5,0.00200
Lighter,2025-12-02T21:48:00.821906+00:00,LONG,91620.7758,0.00200
Backpack,2025-12-02T21:48:47.375924+00:00,buy,91434.6,0.00200
Lighter,2025-12-02T21:48:58.502048+00:00,SHORT,91249.2358,0.00200
Backpack,2025-12-02T21:50:07.872048+00:00,sell,91438.7,0.00200
Lighter,2025-12-02T21:50:19.091861+00:00,LONG,91619.4732,0.00200
Backpack,2025-12-02T21:50:58.898138+00:00,sell,91477.7,0.00200
Lighter,2025-12-02T21:51:10.014116+00:00,LONG,91640.0142,0.00200
Backpack,2025-12-02T21:56:01.298085+00:00,buy,91544.5,0.00200
Lighter,2025-12-02T21:56:12.528065+00:00,SHORT,91357.6186,0.00200
Backpack,2025-12-02T21:57:08.093748+00:00,sell,91548.6,0.00020
Lighter,2025-12-02T21:57:19.187333+00:00,LONG,91735.8054,0.00020
Backpack,2025-12-02T21:58:57.480018+00:00,sell,91520.7,0.00200
Lighter,2025-12-02T21:59:08.649711+00:00,LONG,91717.2684,0.00200
Backpack,2025-12-02T22:07:42.367965+00:00,buy,91746.3,0.00200
Lighter,2025-12-02T22:07:53.696741+00:00,SHORT,91554.8234,0.00200
Backpack,2025-12-02T22:08:04.528760+00:00,buy,91624.2,0.00200
Lighter,2025-12-02T22:08:15.864418+00:00,SHORT,91441.9496,0.00200
Backpack,2025-12-02T22:08:21.119828+00:00,sell,91597.5,0.00200
Lighter,2025-12-02T22:08:32.448874+00:00,LONG,91787.8092,0.00200
Backpack,2025-12-02T22:09:16.587371+00:00,buy,91480.5,0.00200
Lighter,2025-12-02T22:09:27.785563+00:00,SHORT,91333.2674,0.00200
Backpack,2025-12-02T22:10:33.134517+00:00,sell,91561.1,0.00200
Lighter,2025-12-02T22:10:45.323231+00:00,LONG,91754.5428,0.00200
Backpack,2025-12-02T22:11:07.427497+00:00,sell,91606.2,0.00200
Lighter,2025-12-02T22:11:18.764211+00:00,LONG,91799.6328,0.00200
Backpack,2025-12-02T22:15:49.655019+00:00,buy,91762.3,0.00200
Lighter,2025-12-02T22:16:00.718017+00:00,SHORT,91575.8812,0.00200
Backpack,2025-12-02T22:16:08.172599+00:00,sell,91799.4,0.00200
Lighter,2025-12-02T22:16:19.477074+00:00,LONG,91987.9086,0.00200
Backpack,2025-12-02T22:17:34.280279+00:00,buy,91805.2,0.00200
Lighter,2025-12-02T22:17:45.596126+00:00,SHORT,91606.9190,0.00200
Backpack,2025-12-02T22:18:43.824690+00:00,buy,91752.7,0.00200
Lighter,2025-12-02T22:18:55.152921+00:00,SHORT,91583.2664,0.00200
Backpack,2025-12-02T22:20:37.727673+00:00,sell,91809.7,0.00200
Lighter,2025-12-02T22:20:48.999784+00:00,LONG,91996.8264,0.00200
Backpack,2025-12-02T22:21:26.481887+00:00,buy,91773.4,0.00200
Lighter,2025-12-02T22:21:37.737065+00:00,SHORT,91584.9630,0.00200
Backpack,2025-12-02T22:22:32.193141+00:00,sell,91709.1,0.00200
Lighter,2025-12-02T22:22:43.565021+00:00,LONG,91875.6846,0.00200
Backpack,2025-12-02T22:23:23.793671+00:00,buy,91707.4,0.00200
Lighter,2025-12-02T22:23:35.361936+00:00,SHORT,91536.3604,0.00200
Backpack,2025-12-02T22:24:15.975501+00:00,sell,91680.0,0.00200
Lighter,2025-12-02T22:24:27.410661+00:00,LONG,91854.6426,0.00200
Backpack,2025-12-02T22:27:20.253041+00:00,buy,91680.0,0.00200
Lighter,2025-12-02T22:27:31.767882+00:00,SHORT,91539.5540,0.00200
Backpack,2025-12-02T22:29:28.107593+00:00,buy,91622.4,0.00200
Lighter,2025-12-02T22:29:39.555143+00:00,SHORT,91436.9596,0.00200
Backpack,2025-12-02T22:31:23.535052+00:00,sell,91604.9,0.00200
Lighter,2025-12-02T22:31:34.853404+00:00,LONG,91736.3064,0.00200
Backpack,2025-12-02T22:32:00.467518+00:00,buy,91540.2,0.00200
Lighter,2025-12-02T22:32:11.869666+00:00,SHORT,91359.1156,0.00200
Backpack,2025-12-02T22:33:13.533810+00:00,sell,91614.2,0.00200
Lighter,2025-12-02T22:33:24.776130+00:00,LONG,91809.2520,0.00200
Backpack,2025-12-02T22:35:15.584318+00:00,sell,91655.8,0.00200
Lighter,2025-12-02T22:35:26.959717+00:00,LONG,91845.5244,0.00200
Backpack,2025-12-02T22:37:20.447388+00:00,buy,91660.0,0.00200
Lighter,2025-12-02T22:37:31.803895+00:00,SHORT,91494.2448,0.00200
